seat_id,event_id,section,row,seat_number,price,status,booked_by_user_id
EVT00008-Floor-22,EVT00008,Floor,2,2,132.96,available,
EVT00008-VIP-23,EVT00008,VIP,2,3,177.28,available,
EVT00008-A-24,EVT00008,A,2,4,88.64,booked,USR00018
EVT00008-A-25,EVT00008,A,2,5,88.64,booked,USR00011
EVT00008-A-26,EVT00008,A,2,6,88.64,available,
EVT00008-VIP-27,EVT00008,VIP,2,7,177.28,available,
EVT00008-Floor-28,EVT00008,Floor,2,8,132.96,available,
EVT00008-VIP-29,EVT00008,VIP,2,9,177.28,available,
EVT00008-A-210,EVT00008,A,2,10,88.64,available,
EVT00008-Floor-31,EVT00008,Floor,3,1,132.96,available,
EVT00008-C-32,EVT00008,C,3,2,88.64,booked,USR00021
EVT00008-Floor-33,EVT00008,Floor,3,3,132.96,available,
EVT00008-B-34,EVT00008,B,3,4,88.64,available,
EVT00008-VIP-35,EVT00008,VIP,3,5,177.28,available,
EVT00008-A-36,EVT00008,A,3,6,88.64,booked,USR00112
EVT00008-B-37,EVT00008,B,3,7,88.64,booked,USR00023
EVT00008-VIP-38,EVT00008,VIP,3,8,177.28,booked,USR00157
EVT00008-Floor-39,EVT00008,Floor,3,9,132.96,booked,USR00171
EVT00008-B-310,EVT00008,B,3,10,88.64,booked,USR00182
EVT00008-B-41,EVT00008,B,4,1,88.64,available,
EVT00008-B-42,EVT00008,B,4,2,88.64,available,
EVT00008-C-43,EVT00008,C,4,3,88.64,available,
EVT00008-C-44,EVT00008,C,4,4,88.64,booked,USR00033
EVT00008-C-45,EVT00008,C,4,5,88.64,available,
EVT00008-A-46,EVT00008,A,4,6,88.64,available,
EVT00008-A-47,EVT00008,A,4,7,88.64,booked,USR00110
EVT00008-C-48,EVT00008,C,4,8,88.64,available,
EVT00008-C-49,EVT00008,C,4,9,88.64,available,
EVT00008-Floor-410,EVT00008,Floor,4,10,132.96,available,
EVT00008-VIP-51,EVT00008,VIP,5,1,177.28,available,
EVT00008-C-52,EVT00008,C,5,2,88.64,booked,USR00146
EVT00008-B-53,EVT00008,B,5,3,88.64,available,
EVT00008-C-54,EVT00008,C,5,4,88.64,available,
EVT00008-Floor-55,EVT00008,Floor,5,5,132.96,available,
EVT00008-A-56,EVT00008,A,5,6,88.64,booked,USR00131
EVT00008-A-57,EVT00008,A,5,7,88.64,booked,USR00004
EVT00008-B-58,EVT00008,B,5,8,88.64,booked,USR00094
EVT00008-VIP-59,EVT00008,VIP,5,9,177.28,available,
EVT00008-B-510,EVT00008,B,5,10,88.64,available,
EVT00008-A-61,EVT00008,A,6,1,88.64,available,
EVT00008-VIP-62,EVT00008,VIP,6,2,177.28,booked,USR00064
EVT00008-VIP-63,EVT00008,VIP,6,3,177.28,available,
EVT00008-C-64,EVT00008,C,6,4,88.64,booked,USR00020
EVT00008-Floor-65,EVT00008,Floor,6,5,132.96,available,
EVT00008-Floor-66,EVT00008,Floor,6,6,132.96,available,
EVT00008-A-67,EVT00008,A,6,7,88.64,booked,USR00133
EVT00008-A-68,EVT00008,A,6,8,88.64,available,
EVT00008-A-69,EVT00008,A,6,9,88.64,available,
EVT00008-C-610,EVT00008,C,6,10,88.64,available,
EVT00008-C-71,EVT00008,C,7,1,88.64,booked,USR00142
EVT00008-VIP-72,EVT00008,VIP,7,2,177.28,booked,USR00052
EVT00008-C-73,EVT00008,C,7,3,88.64,available,
EVT00008-C-74,EVT00008,C,7,4,88.64,available,
EVT00008-B-75,EVT00008,B,7,5,88.64,available,
EVT00008-Floor-76,EVT00008,Floor,7,6,132.96,available,
EVT00008-B-77,EVT00008,B,7,7,88.64,available,
EVT00008-Floor-78,EVT00008,Floor,7,8,132.96,available,
EVT00008-B-79,EVT00008,B,7,9,88.64,booked,USR00105
EVT00008-A-710,EVT00008,A,7,10,88.64,booked,USR00089
EVT00008-A-81,EVT00008,A,8,1,88.64,available,
EVT00008-A-82,EVT00008,A,8,2,88.64,available,
EVT00008-VIP-83,EVT00008,VIP,8,3,177.28,available,
EVT00008-C-84,EVT00008,C,8,4,88.64,booked,USR00136
EVT00008-B-85,EVT00008,B,8,5,88.64,available,
EVT00008-A-86,EVT00008,A,8,6,88.64,available,
EVT00008-B-87,EVT00008,B,8,7,88.64,available,
EVT00008-A-88,EVT00008,A,8,8,88.64,booked,USR00060
EVT00008-Floor-89,EVT00008,Floor,8,9,132.96,available,
EVT00008-C-810,EVT00008,C,8,10,88.64,available,
EVT00008-A-91,EVT00008,A,9,1,88.64,available,
EVT00008-Floor-92,EVT00008,Floor,9,2,132.96,booked,USR00101
EVT00008-A-93,EVT00008,A,9,3,88.64,available,
EVT00008-A-94,EVT00008,A,9,4,88.64,available,
EVT00008-B-95,EVT00008,B,9,5,88.64,booked,USR00067
EVT00008-C-96,EVT00008,C,9,6,88.64,available,
EVT00008-VIP-97,EVT00008,VIP,9,7,177.28,available,
EVT00008-C-98,EVT00008,C,9,8,88.64,booked,USR00070
EVT00008-B-99,EVT00008,B,9,9,88.64,booked,USR00052
EVT00008-B-910,EVT00008,B,9,10,88.64,available,
EVT00008-Floor-101,EVT00008,Floor,10,1,132.96,booked,USR00028
EVT00008-B-102,EVT00008,B,10,2,88.64,available,
EVT00008-C-103,EVT00008,C,10,3,88.64,available,
EVT00008-Floor-104,EVT00008,Floor,10,4,132.96,available,
EVT00008-B-105,EVT00008,B,10,5,88.64,available,
EVT00008-VIP-106,EVT00008,VIP,10,6,177.28,booked,USR00031
EVT00008-A-107,EVT00008,A,10,7,88.64,booked,USR00176
EVT00008-C-108,EVT00008,C,10,8,88.64,available,
EVT00008-Floor-109,EVT00008,Floor,10,9,132.96,booked,USR00084
EVT00008-B-1010,EVT00008,B,10,10,88.64,booked,USR00064
EVT00009-C-11,EVT00009,C,1,1,102.65,available,
EVT00009-A-12,EVT00009,A,1,2,102.65,available,
EVT00009-C-13,EVT00009,C,1,3,102.65,available,
EVT00009-B-14,EVT00009,B,1,4,102.65,booked,USR00104
EVT00009-VIP-15,EVT00009,VIP,1,5,205.3,available,
EVT00009-Floor-16,EVT00009,Floor,1,6,153.98,booked,USR00119
EVT00009-A-17,EVT00009,A,1,7,102.65,available,
EVT00009-B-18,EVT00009,B,1,8,102.65,booked,USR00016
EVT00009-B-19,EVT00009,B,1,9,102.65,booked,USR00103
EVT00009-C-110,EVT00009,C,1,10,102.65,available,
EVT00009-A-21,EVT00009,A,2,1,102.65,available,
EVT00009-C-22,EVT00009,C,2,2,102.65,available,
EVT00009-A-23,EVT00009,A,2,3,102.65,booked,USR00017
EVT00009-B-24,EVT00009,B,2,4,102.65,available,
EVT00009-VIP-25,EVT00009,VIP,2,5,205.3,available,
EVT00009-A-26,EVT00009,A,2,6,102.65,available,
EVT00009-C-27,EVT00009,C,2,7,102.65,booked,USR00119
EVT00009-A-28,EVT00009,A,2,8,102.65,booked,USR00147
EVT00009-VIP-29,EVT00009,VIP,2,9,205.3,available,
EVT00009-VIP-210,EVT00009,VIP,2,10,205.3,available,
EVT00009-VIP-31,EVT00009,VIP,3,1,205.3,available,
EVT00009-B-32,EVT00009,B,3,2,102.65,available,
EVT00009-B-33,EVT00009,B,3,3,102.65,booked,USR00115
EVT00009-B-34,EVT00009,B,3,4,102.65,booked,USR00159
EVT00009-Floor-35,EVT00009,Floor,3,5,153.98,booked,USR00076
EVT00009-VIP-36,EVT00009,VIP,3,6,205.3,available,
EVT00009-Floor-37,EVT00009,Floor,3,7,153.98,available,
EVT00009-A-38,EVT00009,A,3,8,102.65,booked,USR00036
EVT00009-VIP-39,EVT00009,VIP,3,9,205.3,booked,USR00135
EVT00009-B-310,EVT00009,B,3,10,102.65,available,
EVT00009-Floor-41,EVT00009,Floor,4,1,153.98,available,
EVT00009-VIP-42,EVT00009,VIP,4,2,205.3,available,
EVT00009-C-43,EVT00009,C,4,3,102.65,available,
EVT00009-VIP-44,EVT00009,VIP,4,4,205.3,booked,USR00145
EVT00009-Floor-45,EVT00009,Floor,4,5,153.98,booked,USR00070
EVT00009-B-46,EVT00009,B,4,6,102.65,booked,USR00153
EVT00009-B-47,EVT00009,B,4,7,102.65,booked,USR00200
EVT00009-C-48,EVT00009,C,4,8,102.65,booked,USR00121
EVT00009-Floor-49,EVT00009,Floor,4,9,153.98,available,
EVT00009-Floor-410,EVT00009,Floor,4,10,153.98,available,
EVT00009-B-51,EVT00009,B,5,1,102.65,booked,USR00169
EVT00009-B-52,EVT00009,B,5,2,102.65,booked,USR00189
EVT00009-A-53,EVT00009,A,5,3,102.65,available,
EVT00009-B-54,EVT00009,B,5,4,102.65,available,
EVT00009-VIP-55,EVT00009,VIP,5,5,205.3,available,
EVT00009-B-56,EVT00009,B,5,6,102.65,booked,USR00152
EVT00009-C-57,EVT00009,C,5,7,102.65,available,
EVT00009-C-58,EVT00009,C,5,8,102.65,available,
EVT00009-A-59,EVT00009,A,5,9,102.65,available,
EVT00009-C-510,EVT00009,C,5,10,102.65,available,
EVT00009-Floor-61,EVT00009,Floor,6,1,153.98,booked,USR00049
EVT00009-VIP-62,EVT00009,VIP,6,2,205.3,available,
EVT00009-B-63,EVT00009,B,6,3,102.65,available,
EVT00009-A-64,EVT00009,A,6,4,102.65,booked,USR00155
EVT00009-B-65,EVT00009,B,6,5,102.65,booked,USR00123
EVT00009-A-66,EVT00009,A,6,6,102.65,booked,USR00158
EVT00009-B-67,EVT00009,B,6,7,102.65,available,
EVT00009-C-68,EVT00009,C,6,8,102.65,available,
EVT00009-C-69,EVT00009,C,6,9,102.65,booked,USR00038
EVT00009-Floor-610,EVT00009,Floor,6,10,153.98,available,
EVT00009-B-71,EVT00009,B,7,1,102.65,available,
EVT00009-Floor-72,EVT00009,Floor,7,2,153.98,available,
EVT00009-A-73,EVT00009,A,7,3,102.65,available,
EVT00009-VIP-74,EVT00009,VIP,7,4,205.3,available,
EVT00009-C-75,EVT00009,C,7,5,102.65,booked,USR00035
EVT00009-B-76,EVT00009,B,7,6,102.65,available,
EVT00009-VIP-77,EVT00009,VIP,7,7,205.3,available,
EVT00009-VIP-78,EVT00009,VIP,7,8,205.3,available,
EVT00009-B-79,EVT00009,B,7,9,102.65,available,
EVT00009-Floor-710,EVT00009,Floor,7,10,153.98,available,
EVT00009-Floor-81,EVT00009,Floor,8,1,153.98,available,
EVT00009-B-82,EVT00009,B,8,2,102.65,available,
EVT00009-B-83,EVT00009,B,8,3,102.65,available,
EVT00009-C-84,EVT00009,C,8,4,102.65,booked,USR00187
EVT00009-A-85,EVT00009,A,8,5,102.65,available,
EVT00009-Floor-86,EVT00009,Floor,8,6,153.98,available,
EVT00009-Floor-87,EVT00009,Floor,8,7,153.98,booked,USR00155
EVT00009-C-88,EVT00009,C,8,8,102.65,available,
EVT00009-Floor-89,EVT00009,Floor,8,9,153.98,booked,USR00145
EVT00009-A-810,EVT00009,A,8,10,102.65,available,
EVT00009-B-91,EVT00009,B,9,1,102.65,booked,USR00020
EVT00009-B-92,EVT00009,B,9,2,102.65,booked,USR00082
EVT00009-B-93,EVT00009,B,9,3,102.65,available,
EVT00009-A-94,EVT00009,A,9,4,102.65,available,
EVT00009-C-95,EVT00009,C,9,5,102.65,available,
EVT00009-C-96,EVT00009,C,9,6,102.65,booked,USR00178
EVT00009-A-97,EVT00009,A,9,7,102.65,available,
EVT00009-A-98,EVT00009,A,9,8,102.65,available,
EVT00009-A-99,EVT00009,A,9,9,102.65,available,
EVT00009-VIP-910,EVT00009,VIP,9,10,205.3,available,
EVT00009-VIP-101,EVT00009,VIP,10,1,205.3,available,
EVT00009-VIP-102,EVT00009,VIP,10,2,205.3,available,
EVT00009-VIP-103,EVT00009,VIP,10,3,205.3,booked,USR00123
EVT00009-Floor-104,EVT00009,Floor,10,4,153.98,available,
EVT00009-B-105,EVT00009,B,10,5,102.65,booked,USR00019
EVT00009-A-106,EVT00009,A,10,6,102.65,booked,USR00082
EVT00009-C-107,EVT00009,C,10,7,102.65,available,
EVT00009-A-108,EVT00009,A,10,8,102.65,booked,USR00097
EVT00009-B-109,EVT00009,B,10,9,102.65,available,
EVT00009-Floor-1010,EVT00009,Floor,10,10,153.98,available,
EVT00009-A-111,EVT00009,A,11,1,102.65,booked,USR00158
EVT00009-VIP-112,EVT00009,VIP,11,2,205.3,available,
EVT00009-VIP-113,EVT00009,VIP,11,3,205.3,available,
EVT00009-B-114,EVT00009,B,11,4,102.65,available,
EVT00009-VIP-115,EVT00009,VIP,11,5,205.3,booked,USR00026
EVT00009-C-116,EVT00009,C,11,6,102.65,booked,USR00049
EVT00009-VIP-117,EVT00009,VIP,11,7,205.3,available,
EVT00009-Floor-118,EVT00009,Floor,11,8,153.98,booked,USR00073
EVT00009-C-119,EVT00009,C,11,9,102.65,booked,USR00013
EVT00009-VIP-1110,EVT00009,VIP,11,10,205.3,available,
EVT00009-VIP-121,EVT00009,VIP,12,1,205.3,booked,USR00093
EVT00009-A-122,EVT00009,A,12,2,102.65,available,
EVT00009-C-123,EVT00009,C,12,3,102.65,available,
EVT00009-Floor-124,EVT00009,Floor,12,4,153.98,available,
EVT00009-A-125,EVT00009,A,12,5,102.65,booked,USR00044
EVT00009-C-126,EVT00009,C,12,6,102.65,available,
EVT00009-VIP-127,EVT00009,VIP,12,7,205.3,available,
EVT00009-C-128,EVT00009,C,12,8,102.65,available,
EVT00009-VIP-129,EVT00009,VIP,12,9,205.3,available,
EVT00009-C-1210,EVT00009,C,12,10,102.65,booked,USR00140
EVT00009-VIP-131,EVT00009,VIP,13,1,205.3,booked,USR00098
EVT00009-C-132,EVT00009,C,13,2,102.65,booked,USR00012
EVT00009-C-133,EVT00009,C,13,3,102.65,available,
EVT00009-C-134,EVT00009,C,13,4,102.65,booked,USR00069
EVT00009-Floor-135,EVT00009,Floor,13,5,153.98,booked,USR00193
EVT00009-A-136,EVT00009,A,13,6,102.65,booked,USR00089
EVT00009-Floor-137,EVT00009,Floor,13,7,153.98,available,
EVT00009-Floor-138,EVT00009,Floor,13,8,153.98,booked,USR00016
EVT00009-VIP-139,EVT00009,VIP,13,9,205.3,available,
EVT00009-VIP-1310,EVT00009,VIP,13,10,205.3,available,
EVT00009-VIP-141,EVT00009,VIP,14,1,205.3,available,
EVT00009-B-142,EVT00009,B,14,2,102.65,available,
EVT00009-A-143,EVT00009,A,14,3,102.65,available,
EVT00009-A-144,EVT00009,A,14,4,102.65,available,
EVT00009-Floor-145,EVT00009,Floor,14,5,153.98,available,
EVT00009-Floor-146,EVT00009,Floor,14,6,153.98,booked,USR00194
EVT00009-VIP-147,EVT00009,VIP,14,7,205.3,booked,USR00043
EVT00009-B-148,EVT00009,B,14,8,102.65,available,
EVT00009-B-149,EVT00009,B,14,9,102.65,booked,USR00021
EVT00009-VIP-1410,EVT00009,VIP,14,10,205.3,booked,USR00161
EVT00009-B-151,EVT00009,B,15,1,102.65,available,
EVT00009-C-152,EVT00009,C,15,2,102.65,booked,USR00187
EVT00009-A-153,EVT00009,A,15,3,102.65,booked,USR00143
EVT00009-VIP-154,EVT00009,VIP,15,4,205.3,available,
EVT00009-C-155,EVT00009,C,15,5,102.65,available,
EVT00009-A-156,EVT00009,A,15,6,102.65,available,
EVT00009-Floor-157,EVT00009,Floor,15,7,153.98,available,
EVT00009-VIP-158,EVT00009,VIP,15,8,205.3,booked,USR00039
EVT00009-B-159,EVT00009,B,15,9,102.65,available,
EVT00009-Floor-1510,EVT00009,Floor,15,10,153.98,available,
EVT00010-A-11,EVT00010,A,1,1,77.55,available,
EVT00010-Floor-12,EVT00010,Floor,1,2,116.32,available,
EVT00010-C-13,EVT00010,C,1,3,77.55,available,
EVT00010-C-14,EVT00010,C,1,4,77.55,available,
EVT00010-C-15,EVT00010,C,1,5,77.55,available,
EVT00010-VIP-16,EVT00010,VIP,1,6,155.1,available,
EVT00010-VIP-17,EVT00010,VIP,1,7,155.1,booked,USR00071
EVT00010-VIP-18,EVT00010,VIP,1,8,155.1,booked,USR00156
EVT00010-VIP-19,EVT00010,VIP,1,9,155.1,booked,USR00085
EVT00010-B-110,EVT00010,B,1,10,77.55,booked,USR00122
EVT00010-C-21,EVT00010,C,2,1,77.55,available,
EVT00010-A-22,EVT00010,A,2,2,77.55,booked,USR00078
EVT00010-C-23,EVT00010,C,2,3,77.55,booked,USR00126
EVT00010-A-24,EVT00010,A,2,4,77.55,available,
EVT00010-B-25,EVT00010,B,2,5,77.55,booked,USR00191
EVT00010-VIP-26,EVT00010,VIP,2,6,155.1,available,
EVT00010-C-27,EVT00010,C,2,7,77.55,booked,USR00107
EVT00010-Floor-28,EVT00010,Floor,2,8,116.32,available,
EVT00010-B-29,EVT00010,B,2,9,77.55,available,
EVT00010-VIP-210,EVT00010,VIP,2,10,155.1,available,
EVT00010-Floor-31,EVT00010,Floor,3,1,116.32,available,
EVT00010-A-32,EVT00010,A,3,2,77.55,available,
EVT00010-B-33,EVT00010,B,3,3,77.55,booked,USR00182
EVT00010-Floor-34,EVT00010,Floor,3,4,116.32,available,
EVT00010-Floor-35,EVT00010,Floor,3,5,116.32,available,
EVT00010-A-36,EVT00010,A,3,6,77.55,booked,USR00052
EVT00010-A-37,EVT00010,A,3,7,77.55,booked,USR00117
EVT00010-A-38,EVT00010,A,3,8,77.55,available,
EVT00010-B-39,EVT00010,B,3,9,77.55,booked,USR00119
EVT00010-Floor-310,EVT00010,Floor,3,10,116.32,available,
EVT00010-A-41,EVT00010,A,4,1,77.55,available,
EVT00010-B-42,EVT00010,B,4,2,77.55,available,
EVT00010-Floor-43,EVT00010,Floor,4,3,116.32,available,
EVT00010-VIP-44,EVT00010,VIP,4,4,155.1,available,
EVT00010-C-45,EVT00010,C,4,5,77.55,booked,USR00067
EVT00010-A-46,EVT00010,A,4,6,77.55,booked,USR00099
EVT00010-A-47,EVT00010,A,4,7,77.55,booked,USR00147
EVT00010-B-48,EVT00010,B,4,8,77.55,available,
EVT00010-B-49,EVT00010,B,4,9,77.55,available,
EVT00010-C-410,EVT00010,C,4,10,77.55,available,
EVT00010-Floor-51,EVT00010,Floor,5,1,116.32,booked,USR00200
EVT00010-A-52,EVT00010,A,5,2,77.55,available,
EVT00010-B-53,EVT00010,B,5,3,77.55,available,
EVT00010-Floor-54,EVT00010,Floor,5,4,116.32,available,
EVT00010-B-55,EVT00010,B,5,5,77.55,booked,USR00079
EVT00010-C-56,EVT00010,C,5,6,77.55,available,
EVT00010-VIP-57,EVT00010,VIP,5,7,155.1,available,
EVT00010-VIP-58,EVT00010,VIP,5,8,155.1,booked,USR00120
EVT00010-C-59,EVT00010,C,5,9,77.55,available,
EVT00010-Floor-510,EVT00010,Floor,5,10,116.32,available,
EVT00010-A-61,EVT00010,A,6,1,77.55,booked,USR00170
EVT00010-C-62,EVT00010,C,6,2,77.55,available,
EVT00010-Floor-63,EVT00010,Floor,6,3,116.32,available,
EVT00010-C-64,EVT00010,C,6,4,77.55,available,
EVT00010-VIP-65,EVT00010,VIP,6,5,155.1,booked,USR00071
EVT00010-C-66,EVT00010,C,6,6,77.55,available,
EVT00010-C-67,EVT00010,C,6,7,77.55,available,
EVT00010-C-68,EVT00010,C,6,8,77.55,booked,USR00133
EVT00010-B-69,EVT00010,B,6,9,77.55,available,
EVT00010-Floor-610,EVT00010,Floor,6,10,116.32,available,
EVT00010-C-71,EVT00010,C,7,1,77.55,available,
EVT00010-A-72,EVT00010,A,7,2,77.55,available,
EVT00010-C-73,EVT00010,C,7,3,77.55,booked,USR00108
EVT00010-VIP-74,EVT00010,VIP,7,4,155.1,available,
EVT00010-A-75,EVT00010,A,7,5,77.55,available,
EVT00010-Floor-76,EVT00010,Floor,7,6,116.32,available,
EVT00010-C-77,EVT00010,C,7,7,77.55,available,
EVT00010-B-78,EVT00010,B,7,8,77.55,available,
EVT00010-VIP-79,EVT00010,VIP,7,9,155.1,available,
EVT00010-C-710,EVT00010,C,7,10,77.55,available,
EVT00010-B-81,EVT00010,B,8,1,77.55,available,
EVT00010-Floor-82,EVT00010,Floor,8,2,116.32,booked,USR00025
EVT00010-VIP-83,EVT00010,VIP,8,3,155.1,booked,USR00067
EVT00010-Floor-84,EVT00010,Floor,8,4,116.32,available,
EVT00010-B-85,EVT00010,B,8,5,77.55,available,
EVT00010-C-86,EVT00010,C,8,6,77.55,available,
EVT00010-B-87,EVT00010,B,8,7,77.55,available,
EVT00010-C-88,EVT00010,C,8,8,77.55,available,
EVT00010-C-89,EVT00010,C,8,9,77.55,available,
EVT00010-Floor-810,EVT00010,Floor,8,10,116.32,booked,USR00031
EVT00010-VIP-91,EVT00010,VIP,9,1,155.1,booked,USR00163
EVT00010-Floor-92,EVT00010,Floor,9,2,116.32,available,
EVT00010-Floor-93,EVT00010,Floor,9,3,116.32,booked,USR00050
EVT00010-Floor-94,EVT00010,Floor,9,4,116.32,booked,USR00175
EVT00010-VIP-95,EVT00010,VIP,9,5,155.1,available,
EVT00010-VIP-96,EVT00010,VIP,9,6,155.1,booked,USR00039
EVT00010-B-97,EVT00010,B,9,7,77.55,available,
EVT00010-C-98,EVT00010,C,9,8,77.55,available,
EVT00010-Floor-99,EVT00010,Floor,9,9,116.32,available,
EVT00010-VIP-910,EVT00010,VIP,9,10,155.1,booked,USR00184
EVT00010-B-101,EVT00010,B,10,1,77.55,available,
EVT00010-VIP-102,EVT00010,VIP,10,2,155.1,booked,USR00046
EVT00010-C-103,EVT00010,C,10,3,77.55,available,
EVT00010-A-104,EVT00010,A,10,4,77.55,available,
EVT00010-B-105,EVT00010,B,10,5,77.55,available,
EVT00010-B-106,EVT00010,B,10,6,77.55,available,
EVT00010-B-107,EVT00010,B,10,7,77.55,available,
EVT00010-A-108,EVT00010,A,10,8,77.55,booked,USR00112
EVT00010-VIP-109,EVT00010,VIP,10,9,155.1,available,
EVT00010-VIP-1010,EVT00010,VIP,10,10,155.1,available,
EVT00010-A-111,EVT00010,A,11,1,77.55,available,
EVT00010-C-112,EVT00010,C,11,2,77.55,available,
EVT00010-C-113,EVT00010,C,11,3,77.55,available,
EVT00010-Floor-114,EVT00010,Floor,11,4,116.32,booked,USR00174
EVT00010-A-115,EVT00010,A,11,5,77.55,available,
EVT00010-B-116,EVT00010,B,11,6,77.55,booked,USR00089
EVT00010-C-117,EVT00010,C,11,7,77.55,booked,USR00099
EVT00010-Floor-118,EVT00010,Floor,11,8,116.32,available,
EVT00010-B-119,EVT00010,B,11,9,77.55,booked,USR00012
EVT00010-C-1110,EVT00010,C,11,10,77.55,available,
EVT00010-VIP-121,EVT00010,VIP,12,1,155.1,available,
EVT00010-Floor-122,EVT00010,Floor,12,2,116.32,available,
EVT00010-VIP-123,EVT00010,VIP,12,3,155.1,available,
EVT00010-B-124,EVT00010,B,12,4,77.55,booked,USR00126
EVT00010-C-125,EVT00010,C,12,5,77.55,available,
EVT00010-B-126,EVT00010,B,12,6,77.55,available,
EVT00010-VIP-127,EVT00010,VIP,12,7,155.1,booked,USR00058
EVT00010-B-128,EVT00010,B,12,8,77.55,booked,USR00006
EVT00010-Floor-129,EVT00010,Floor,12,9,116.32,available,
EVT00010-A-1210,EVT00010,A,12,10,77.55,available,
EVT00010-A-131,EVT00010,A,13,1,77.55,available,
EVT00010-C-132,EVT00010,C,13,2,77.55,available,
EVT00010-Floor-133,EVT00010,Floor,13,3,116.32,booked,USR00013
EVT00010-A-134,EVT00010,A,13,4,77.55,available,
EVT00010-A-135,EVT00010,A,13,5,77.55,booked,USR00030
EVT00010-VIP-136,EVT00010,VIP,13,6,155.1,available,
EVT00010-A-137,EVT00010,A,13,7,77.55,available,
EVT00010-VIP-138,EVT00010,VIP,13,8,155.1,available,
EVT00010-B-139,EVT00010,B,13,9,77.55,available,
EVT00010-A-1310,EVT00010,A,13,10,77.55,booked,USR00170
EVT00010-A-141,EVT00010,A,14,1,77.55,available,
EVT00010-C-142,EVT00010,C,14,2,77.55,available,
EVT00010-B-143,EVT00010,B,14,3,77.55,available,
EVT00010-A-144,EVT00010,A,14,4,77.55,available,
EVT00010-Floor-145,EVT00010,Floor,14,5,116.32,booked,USR00030
EVT00010-A-146,EVT00010,A,14,6,77.55,available,
EVT00010-Floor-147,EVT00010,Floor,14,7,116.32,booked,USR00068
EVT00010-Floor-148,EVT00010,Floor,14,8,116.32,available,
EVT00010-C-149,EVT00010,C,14,9,77.55,available,
EVT00010-C-1410,EVT00010,C,14,10,77.55,booked,USR00141
EVT00010-VIP-151,EVT00010,VIP,15,1,155.1,available,
EVT00010-VIP-152,EVT00010,VIP,15,2,155.1,booked,USR00001
EVT00010-A-153,EVT00010,A,15,3,77.55,available,
EVT00010-A-154,EVT00010,A,15,4,77.55,available,
EVT00010-VIP-155,EVT00010,VIP,15,5,155.1,booked,USR00024
EVT00010-Floor-156,EVT00010,Floor,15,6,116.32,booked,USR00186
EVT00010-A-157,EVT00010,A,15,7,77.55,available,
EVT00010-B-158,EVT00010,B,15,8,77.55,available,
EVT00010-C-159,EVT00010,C,15,9,77.55,booked,USR00013
EVT00010-A-1510,EVT00010,A,15,10,77.55,available,
EVT00010-A-161,EVT00010,A,16,1,77.55,available,
EVT00010-C-162,EVT00010,C,16,2,77.55,available,
EVT00010-C-163,EVT00010,C,16,3,77.55,available,
EVT00010-A-164,EVT00010,A,16,4,77.55,booked,USR00195
EVT00010-A-165,EVT00010,A,16,5,77.55,booked,USR00036
EVT00010-B-166,EVT00010,B,16,6,77.55,booked,USR00113
EVT00010-Floor-167,EVT00010,Floor,16,7,116.32,booked,USR00188
EVT00010-A-168,EVT00010,A,16,8,77.55,available,
EVT00010-C-169,EVT00010,C,16,9,77.55,booked,USR00103
EVT00010-VIP-1610,EVT00010,VIP,16,10,155.1,available,
EVT00010-C-171,EVT00010,C,17,1,77.55,available,
EVT00010-VIP-172,EVT00010,VIP,17,2,155.1,available,
EVT00010-B-173,EVT00010,B,17,3,77.55,booked,USR00179
EVT00010-A-174,EVT00010,A,17,4,77.55,available,
EVT00010-B-175,EVT00010,B,17,5,77.55,booked,USR00152
EVT00010-VIP-176,EVT00010,VIP,17,6,155.1,available,
EVT00010-VIP-177,EVT00010,VIP,17,7,155.1,booked,USR00098
EVT00010-C-178,EVT00010,C,17,8,77.55,available,
EVT00010-B-179,EVT00010,B,17,9,77.55,available,
EVT00010-VIP-1710,EVT00010,VIP,17,10,155.1,booked,USR00106
EVT00010-VIP-181,EVT00010,VIP,18,1,155.1,booked,USR00067
EVT00010-C-182,EVT00010,C,18,2,77.55,booked,USR00174
EVT00010-Floor-183,EVT00010,Floor,18,3,116.32,available,
EVT00010-Floor-184,EVT00010,Floor,18,4,116.32,available,
EVT00010-B-185,EVT00010,B,18,5,77.55,available,
EVT00010-C-186,EVT00010,C,18,6,77.55,available,
EVT00010-Floor-187,EVT00010,Floor,18,7,116.32,booked,USR00170
EVT00010-B-188,EVT00010,B,18,8,77.55,available,
EVT00010-VIP-189,EVT00010,VIP,18,9,155.1,booked,USR00143
EVT00010-Floor-1810,EVT00010,Floor,18,10,116.32,booked,USR00165
EVT00010-B-191,EVT00010,B,19,1,77.55,available,
EVT00010-VIP-192,EVT00010,VIP,19,2,155.1,available,
EVT00010-B-193,EVT00010,B,19,3,77.55,booked,USR00126
EVT00010-C-194,EVT00010,C,19,4,77.55,booked,USR00072
EVT00010-A-195,EVT00010,A,19,5,77.55,available,
EVT00010-Floor-196,EVT00010,Floor,19,6,116.32,available,
EVT00010-VIP-197,EVT00010,VIP,19,7,155.1,available,
EVT00010-A-198,EVT00010,A,19,8,77.55,available,
EVT00010-Floor-199,EVT00010,Floor,19,9,116.32,available,
EVT00010-VIP-1910,EVT00010,VIP,19,10,155.1,available,
EVT00010-A-201,EVT00010,A,20,1,77.55,available,
EVT00010-A-202,EVT00010,A,20,2,77.55,booked,USR00106
